,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Num,Magnitude,Magnitude Obs Code,Obs Code Agreement,Diagonal Residual
307,1/27/2022,2022-B56 ,G96,0.2,0.4,1,20.8,G96,True,0.447213595499958
308,1/27/2022,2022-B56 ,G96,0.2,0.1,2,21.1,G96,True,0.223606797749979
309,1/27/2022,2022-B56 ,G96,0.3,0.1,3,21.0,G96,True,0.31622776601683794
310,1/27/2022,2022-B56 ,I52,0.1,0.0,4,20.5,I52,True,0.1
311,1/27/2022,2022-B56 ,I52,0.0,0.1,5,20.9,I52,True,0.1
312,1/27/2022,2022-B56 ,I52,0.2,0.1,6,20.9,I52,True,0.223606797749979
313,1/27/2022,2022-B56 ,I52,0.1,0.0,7,20.9,I52,True,0.1
314,1/27/2022,2022-B56 ,H21,0.2,0.2,8,21.2,H21,True,0.28284271247461906
315,1/27/2022,2022-B56 ,H21,0.4,0.4,9,21.2,H21,True,0.5656854249492381
316,1/27/2022,2022-B56 ,I52,0.1,0.3,11,21.1,I52,True,0.31622776601683794
317,1/27/2022,2022-B56 ,I52,0.4,0.1,12,20.8,I52,True,0.4123105625617661
318,1/27/2022,2022-B56 ,654,0.1,0.0,13,21.0,654,True,0.1
319,1/27/2022,2022-B56 ,654,0.1,0.1,14,20.9,654,True,0.14142135623730953
320,1/27/2022,2022-B56 ,654,0.2,0.1,15,20.8,654,True,0.223606797749979
321,1/27/2022,2022-B56 ,204,0.2,0.1,16,21.0,204,True,0.223606797749979
322,1/27/2022,2022-B56 ,L01,1.2,0.2,17,20.9,L01,True,1.2165525060596438
323,1/27/2022,2022-B56 ,L01,0.6,0.7,18,20.7,L01,True,0.9219544457292886
324,1/27/2022,2022-B56 ,L01,0.5,0.6,19,20.8,L01,True,0.7810249675906654
325,1/27/2022,2022-B56 ,L01,0.4,0.4,21,20.8,L01,True,0.5656854249492381
326,1/27/2022,2022-B56 ,H21,0.2,0.4,23,,H21,True,0.447213595499958
327,1/27/2022,2022-B56 ,H21,0.2,0.2,24,20.9,H21,True,0.28284271247461906
328,1/27/2022,2022-B56 ,H21,0.1,0.1,25,20.9,H21,True,0.14142135623730953
329,1/27/2022,2022-B56 ,V41,1.2,1.6,27,19.5,V41,True,2.0
330,1/27/2022,2022-B56 ,V41,0.2,0.4,28,20.2,V41,True,0.447213595499958
331,1/27/2022,2022-B71 ,G96,0.2,0.1,1,20.2,G96,True,0.223606797749979
332,1/27/2022,2022-B71 ,G96,0.1,0.1,2,20.3,G96,True,0.14142135623730953
333,1/27/2022,2022-B71 ,G96,0.1,0.1,3,20.4,G96,True,0.14142135623730953
334,1/27/2022,2022-B71 ,I52,0.0,0.1,4,20.3,I52,True,0.1
335,1/27/2022,2022-B71 ,I52,0.1,0.0,5,20.3,I52,True,0.1
336,1/27/2022,2022-B71 ,I52,0.1,0.0,6,20.0,I52,True,0.1
337,1/27/2022,2022-B71 ,I52,0.2,0.0,7,20.2,I52,True,0.2
338,1/27/2022,2022-B71 ,L01,0.3,0.0,9,20.5,L01,True,0.3
339,1/27/2022,2022-B71 ,L01,0.0,0.4,10,21.0,L01,True,0.4
340,1/27/2022,2022-B71 ,L01,0.4,0.2,11,20.8,L01,True,0.447213595499958
341,1/27/2022,2022-B71 ,Z41,0.6,1.2,12,19.7,Z41,True,1.3416407864998738
342,1/27/2022,2022-B71 ,L01,0.2,0.1,13,20.6,L01,True,0.223606797749979
343,1/27/2022,2022-B71 ,Z41,0.8,1.2,14,20.1,Z41,True,1.4422205101855958
344,1/27/2022,2022-B71 ,H21,0.4,0.2,15,,H21,True,0.447213595499958
345,1/27/2022,2022-B71 ,H21,0.4,0.4,17,20.4,H21,True,0.5656854249492381
346,1/27/2022,2022-B71 ,I52,0.1,0.5,18,20.5,I52,True,0.5099019513592785
347,1/27/2022,2022-B71 ,I52,0.6,0.5,19,,I52,True,0.7810249675906654
348,1/27/2022,2022-B71 ,I52,0.5,0.0,20,20.7,I52,True,0.5
349,1/27/2022,2022-B71 ,654,0.2,0.1,21,20.6,654,True,0.223606797749979
350,1/27/2022,2022-B71 ,654,0.0,0.1,22,20.6,654,True,0.1
351,1/27/2022,2022-B71 ,654,0.1,0.0,23,20.7,654,True,0.1
352,1/29/2022,2022-B120,V00,0.1,0.1,1,20.9,V00,True,0.14142135623730953
353,1/29/2022,2022-B120,V00,0.1,0.0,2,20.9,V00,True,0.1
354,1/29/2022,2022-B120,V00,0.1,0.1,3,21.0,V00,True,0.14142135623730953
355,1/29/2022,2022-B120,V00,0.1,0.2,4,20.5,V00,True,0.223606797749979
356,1/29/2022,2022-B120,291,0.0,0.0,5,20.1,291,True,0.0
357,1/29/2022,2022-B120,291,0.0,0.3,6,,291,True,0.3
358,1/29/2022,2022-B120,L01,0.1,0.3,7,20.4,L01,True,0.31622776601683794
359,1/29/2022,2022-B120,L01,1.0,0.1,8,20.5,L01,True,1.004987562112089
360,1/29/2022,2022-B120,L01,1.1,0.7,9,20.4,L01,True,1.3038404810405297
361,1/29/2022,2022-B120,L01,0.3,0.2,10,20.6,L01,True,0.36055512754639896
362,1/29/2022,2022-B120,204,0.2,0.4,11,,204,True,0.447213595499958
363,1/29/2022,2022-B120,204,0.6,0.2,12,20.5,204,True,0.6324555320336759
364,1/29/2022,2022-B120,H36,0.8,0.5,13,20.6,H36,True,0.9433981132056605
365,1/29/2022,2022-B120,H36,1.2,0.4,14,20.1,H36,True,1.2649110640673518
366,1/29/2022,2022-B120,H21,0.1,0.2,15,21.7,H21,True,0.223606797749979
367,1/29/2022,2022-B120,H21,0.1,0.0,16,21.3,H21,True,0.1
368,1/29/2022,2022-B120,H36,0.8,0.0,17,20.5,H36,True,0.8
369,1/29/2022,2022-B120,H21,0.3,0.1,18,21.0,H21,True,0.31622776601683794
370,1/29/2022,2022-B120,654,0.1,0.2,19,20.2,654,True,0.223606797749979
371,1/29/2022,2022-B120,654,0.0,0.1,20,20.7,654,True,0.1
372,1/29/2022,2022-B120,I52,0.1,0.3,21,20.1,I52,True,0.31622776601683794
373,1/29/2022,2022-B120,654,0.1,0.1,22,20.2,654,True,0.14142135623730953
374,1/29/2022,2022-B120,I52,0.1,0.2,23,,I52,True,0.223606797749979
375,1/29/2022,2022-B120,J95,0.2,0.2,24,20.5,J95,True,0.28284271247461906
376,1/29/2022,2022-B120,J95,0.0,0.5,25,20.4,J95,True,0.5
377,1/29/2022,2022-B120,C95,0.7,0.3,26,19.3,C95,True,0.7615773105863908
378,1/29/2022,2022-B120,J95,0.4,0.2,27,20.4,J95,True,0.447213595499958
379,1/29/2022,2022-B120,J95,0.3,0.3,28,20.3,J95,True,0.4242640687119285
380,1/29/2022,2022-B120,C95,0.3,0.3,29,,C95,True,0.4242640687119285
381,2/2/2022,2022-C20 ,G96,0.2,0.5,1,19.5,G96,True,0.5385164807134505
382,2/2/2022,2022-C20 ,G96,0.2,0.1,2,,G96,True,0.223606797749979
383,2/2/2022,2022-C20 ,G96,0.1,0.1,3,19.0,G96,True,0.14142135623730953
384,2/2/2022,2022-C20 ,G96,0.9,2.0,4,20.5,G96,True,2.193171219946131
385,2/2/2022,2022-C20 ,I52,0.1,0.0,5,19.2,I52,True,0.1
386,2/2/2022,2022-C20 ,I52,0.0,0.1,6,19.2,I52,True,0.1
387,2/2/2022,2022-C20 ,I52,0.1,0.0,7,19.4,I52,True,0.1
388,2/2/2022,2022-C20 ,I52,0.0,0.0,8,19.4,I52,True,0.0
389,2/2/2022,2022-C20 ,U52,0.1,0.1,9,18.9,U52,True,0.14142135623730953
390,2/2/2022,2022-C20 ,U52,0.3,0.2,10,19.0,U52,True,0.36055512754639896
391,2/2/2022,2022-C20 ,U52,0.2,0.6,11,,U52,True,0.6324555320336759
392,2/2/2022,2022-C20 ,K83,0.2,0.4,13,19.4,K83,True,0.447213595499958
393,2/2/2022,2022-C20 ,L01,0.3,0.1,14,19.5,L01,True,0.31622776601683794
394,2/2/2022,2022-C20 ,L01,0.0,0.1,15,19.5,L01,True,0.1
395,2/2/2022,2022-C20 ,L01,0.4,0.1,16,19.7,L01,True,0.4123105625617661
396,2/2/2022,2022-C20 ,L01,0.3,0.2,17,19.7,L01,True,0.36055512754639896
397,2/2/2022,2022-C20 ,K83,0.4,0.2,18,19.0,K83,True,0.447213595499958
398,2/2/2022,2022-C20 ,L01,0.3,0.3,19,19.8,L01,True,0.4242640687119285
399,2/2/2022,2022-C20 ,958,0.3,0.4,20,19.5,958,True,0.5
400,2/2/2022,2022-C20 ,958,0.5,0.1,21,,958,True,0.5099019513592785
401,2/2/2022,2022-C20 ,958,0.5,0.0,22,19.8,958,True,0.5
402,2/2/2022,2022-C20 ,203,0.2,0.1,23,19.5,203,True,0.223606797749979
403,2/2/2022,2022-C20 ,204,0.1,0.1,25,19.5,204,True,0.14142135623730953
404,2/2/2022,2022-C20 ,203,0.1,0.0,26,19.3,203,True,0.1
405,2/2/2022,2022-C20 ,204,0.2,0.1,27,,204,True,0.223606797749979
406,2/2/2022,2022-C20 ,C95,0.5,0.5,28,19.1,C95,True,0.7071067811865476
407,2/2/2022,2022-C20 ,C95,0.3,0.1,29,19.2,C95,True,0.31622776601683794
408,2/2/2022,2022-C20 ,U52,0.0,0.6,30,19.3,U52,True,0.6
409,2/2/2022,2022-C20 ,U52,0.1,0.0,31,18.5,U52,True,0.1
410,2/2/2022,2022-C20 ,U52,0.1,0.9,32,19.0,U52,True,0.9055385138137417
411,2/2/2022,2022-C20 ,654,0.1,0.1,33,19.7,654,True,0.14142135623730953
412,2/2/2022,2022-C20 ,654,0.2,0.0,34,19.7,654,True,0.2
413,2/2/2022,2022-C20 ,654,0.1,0.1,35,19.5,654,True,0.14142135623730953
414,2/2/2022,2022-C27 ,U68,0.0,0.4,1,19.1,U68,True,0.4
415,2/2/2022,2022-C27 ,U68,0.0,0.4,2,19.1,U68,True,0.4
416,2/2/2022,2022-C27 ,U68,0.0,0.0,3,19.2,U68,True,0.0
417,2/2/2022,2022-C27 ,U68,0.1,0.3,4,19.2,U68,True,0.31622776601683794
418,2/2/2022,2022-C27 ,F52,0.0,0.0,5,19.05,F52,True,0.0
419,2/2/2022,2022-C27 ,F52,0.1,0.0,6,18.92,F52,True,0.1
420,2/2/2022,2022-C27 ,F52,0.2,0.2,8,18.87,F52,True,0.28284271247461906
421,2/2/2022,2022-C27 ,F52,0.0,0.1,9,19.05,F52,True,0.1
422,2/2/2022,2022-C27 ,U68,0.7,0.2,10,19.7,U68,True,0.7280109889280517
423,2/2/2022,2022-C27 ,U68,0.3,0.2,11,19.7,U68,True,0.36055512754639896
424,2/2/2022,2022-C27 ,U68,0.5,1.0,12,19.4,U68,True,1.118033988749895
425,2/2/2022,2022-C27 ,U68,0.7,0.4,13,19.4,U68,True,0.8062257748298549
426,2/2/2022,2022-C27 ,654,0.2,0.1,15,19.9,654,True,0.223606797749979
427,2/2/2022,2022-C27 ,654,0.1,0.1,16,20.0,654,True,0.14142135623730953
428,2/2/2022,2022-C27 ,654,0.0,0.1,17,19.6,654,True,0.1
429,2/2/2022,2022-C27 ,033,0.2,0.3,18,20.5,033,True,0.36055512754639896
430,2/2/2022,2022-C27 ,033,0.4,0.1,19,20.5,033,True,0.4123105625617661
431,2/2/2022,2022-C27 ,033,0.1,0.0,20,20.5,033,True,0.1
432,2/2/2022,2022-C29 ,F52,0.3,0.3,1,20.27,F52,True,0.4242640687119285
433,2/2/2022,2022-C29 ,F52,0.2,0.1,2,20.4,F52,True,0.223606797749979
434,2/2/2022,2022-C29 ,F52,0.3,0.3,3,20.19,F52,True,0.4242640687119285
435,2/2/2022,2022-C29 ,F52,0.2,0.0,4,20.15,F52,True,0.2
436,2/2/2022,2022-C29 ,L01,0.5,0.3,5,20.6,L01,True,0.58309518948453
437,2/2/2022,2022-C29 ,L01,0.4,0.7,6,20.5,L01,True,0.8062257748298549
438,2/2/2022,2022-C29 ,L01,0.1,0.1,7,20.3,L01,True,0.14142135623730953
439,2/2/2022,2022-C29 ,L01,0.0,0.1,9,20.3,L01,True,0.1
440,2/2/2022,2022-C29 ,104,0.1,0.0,10,,104,True,0.1
441,2/2/2022,2022-C29 ,104,0.5,0.1,11,,104,True,0.5099019513592785
442,2/2/2022,2022-C29 ,104,0.7,0.0,12,20.3,104,True,0.7
443,2/2/2022,2022-C29 ,I93,0.2,0.3,13,20.2,I93,True,0.36055512754639896
444,2/2/2022,2022-C29 ,I93,0.3,0.0,14,,I93,True,0.3
445,2/2/2022,2022-C29 ,I93,0.4,0.2,15,,I93,True,0.447213595499958
446,2/2/2022,2022-C29 ,654,0.0,0.1,17,20.6,654,True,0.1
447,2/2/2022,2022-C29 ,654,0.2,0.1,18,20.6,654,True,0.223606797749979
448,2/2/2022,2022-C29 ,033,0.0,0.1,20,20.6,033,True,0.1
449,2/2/2022,2022-C29 ,033,0.1,0.3,21,20.6,033,True,0.31622776601683794
450,2/2/2022,2022-C29 ,033,0.4,0.1,22,20.6,033,True,0.4123105625617661
451,2/4/2022,2022-C61 ,T08,0.1,0.4,1,18.6,T08,True,0.4123105625617661
452,2/4/2022,2022-C61 ,T08,0.0,0.4,2,18.7,T08,True,0.4
453,2/4/2022,2022-C61 ,T08,0.3,0.2,3,18.5,T08,True,0.36055512754639896
454,2/4/2022,2022-C61 ,T08,0.3,0.4,4,18.9,T08,True,0.5
455,2/4/2022,2022-C61 ,T05,0.1,0.4,5,19.0,T05,True,0.4123105625617661
456,2/4/2022,2022-C61 ,T05,0.5,0.4,6,19.4,T05,True,0.6403124237432849
457,2/4/2022,2022-C61 ,T05,0.1,0.2,7,19.3,T05,True,0.223606797749979
458,2/4/2022,2022-C61 ,T05,0.4,0.6,8,19.0,T05,True,0.7211102550927979
459,2/4/2022,2022-C61 ,K88,0.1,0.2,9,18.5,K88,True,0.223606797749979
460,2/4/2022,2022-C61 ,K88,0.0,0.3,10,18.6,K88,True,0.3
461,2/4/2022,2022-C61 ,K88,0.3,0.2,11,18.7,K88,True,0.36055512754639896
462,2/4/2022,2022-C61 ,J87,0.0,0.2,12,18.8,J87,True,0.2
463,2/4/2022,2022-C61 ,958,1.0,1.2,13,19.3,958,True,1.5620499351813308
464,2/4/2022,2022-C61 ,J87,0.1,0.0,15,19.0,J87,True,0.1
465,2/4/2022,2022-C61 ,958,0.3,0.8,16,18.9,958,True,0.8544003745317532
466,2/4/2022,2022-C61 ,J87,0.1,0.4,17,19.5,J87,True,0.4123105625617661
467,2/4/2022,2022-C61 ,958,0.7,0.2,18,19.2,958,True,0.7280109889280517
468,2/4/2022,2022-C61 ,204,0.1,0.1,19,19.2,204,True,0.14142135623730953
469,2/4/2022,2022-C61 ,204,0.1,0.0,20,,204,True,0.1
470,2/4/2022,2022-C61 ,204,0.1,0.2,21,,204,True,0.223606797749979
471,2/4/2022,2022-C61 ,858,0.1,0.2,22,19.3,858,True,0.223606797749979
472,2/4/2022,2022-C61 ,858,0.3,0.1,23,19.5,858,True,0.31622776601683794
473,2/4/2022,2022-C61 ,I52,0.1,0.0,24,19.1,I52,True,0.1
474,2/4/2022,2022-C61 ,858,0.2,0.0,25,19.3,858,True,0.2
475,2/4/2022,2022-C61 ,I52,0.3,0.1,26,18.9,I52,True,0.31622776601683794
476,2/4/2022,2022-C61 ,I52,0.2,0.4,27,19.3,I52,True,0.447213595499958
477,2/4/2022,2022-C61 ,I52,0.0,0.2,29,19.3,I52,True,0.2
478,2/4/2022,2022-C61 ,703,0.4,1.7,30,18.6,703,True,1.746424919657298
479,2/4/2022,2022-C61 ,703,0.3,0.5,31,19.2,703,True,0.58309518948453
480,2/4/2022,2022-C61 ,703,0.4,0.0,32,19.4,703,True,0.4
481,2/4/2022,2022-C61 ,U52,0.7,0.1,33,19.6,U52,True,0.7071067811865475
482,2/4/2022,2022-C61 ,U52,0.3,0.1,34,19.8,U52,True,0.31622776601683794
483,2/4/2022,2022-C61 ,654,0.0,0.0,35,19.3,654,True,0.0
484,2/4/2022,2022-C61 ,U52,0.2,0.1,36,19.8,U52,True,0.223606797749979
485,2/4/2022,2022-C61 ,U52,0.0,0.4,37,18.8,U52,True,0.4
486,2/4/2022,2022-C61 ,U52,0.0,0.3,38,19.0,U52,True,0.3
487,2/4/2022,2022-C61 ,654,0.0,0.0,39,19.2,654,True,0.0
488,2/4/2022,2022-C61 ,U52,0.0,0.2,40,18.8,U52,True,0.2
489,2/4/2022,2022-C61 ,654,0.0,0.1,41,19.3,654,True,0.1
490,2/4/2022,2022-C62 ,703,1.0,0.6,1,19.3,703,True,1.16619037896906
491,2/4/2022,2022-C62 ,703,1.5,0.4,2,19.8,703,True,1.5524174696260025
492,2/4/2022,2022-C62 ,703,0.4,0.3,3,19.1,703,True,0.5
493,2/4/2022,2022-C62 ,703,0.3,0.3,4,19.7,703,True,0.4242640687119285
494,2/4/2022,2022-C62 ,F52,0.0,0.0,5,19.3,F52,True,0.0
495,2/4/2022,2022-C62 ,I52,0.0,0.3,6,19.2,I52,True,0.3
496,2/4/2022,2022-C62 ,I52,0.2,0.3,7,19.1,I52,True,0.36055512754639896
497,2/4/2022,2022-C62 ,I52,0.1,0.3,8,18.9,I52,True,0.31622776601683794
498,2/4/2022,2022-C62 ,I52,0.1,0.4,9,19.1,I52,True,0.4123105625617661
499,2/4/2022,2022-C62 ,F52,0.0,0.1,10,19.2,F52,True,0.1
500,2/4/2022,2022-C62 ,958,0.1,0.1,11,18.5,958,True,0.14142135623730953
501,2/4/2022,2022-C62 ,958,0.2,0.0,13,18.4,958,True,0.2
502,2/4/2022,2022-C62 ,204,0.0,0.3,14,,204,True,0.3
503,2/4/2022,2022-C62 ,204,0.0,0.0,15,,204,True,0.0
504,2/4/2022,2022-C62 ,204,0.1,0.1,16,18.6,204,True,0.14142135623730953
505,2/4/2022,2022-C62 ,I52,0.0,0.2,17,18.5,I52,True,0.2
506,2/4/2022,2022-C62 ,I52,0.4,0.2,18,18.5,I52,True,0.447213595499958
507,2/4/2022,2022-C62 ,I52,0.3,0.1,19,18.4,I52,True,0.31622776601683794
508,2/4/2022,2022-C62 ,I52,0.1,0.3,20,18.4,I52,True,0.31622776601683794
509,2/4/2022,2022-C62 ,U52,0.4,0.1,21,19.3,U52,True,0.4123105625617661
510,2/4/2022,2022-C62 ,U52,0.1,0.2,22,17.9,U52,True,0.223606797749979
511,2/4/2022,2022-C62 ,U52,0.1,0.4,23,18.3,U52,True,0.4123105625617661
512,2/4/2022,2022-C62 ,U52,0.6,0.2,25,19.2,U52,True,0.6324555320336759
513,2/4/2022,2022-C62 ,U52,0.0,0.0,26,18.0,U52,True,0.0
514,2/4/2022,2022-C62 ,654,0.0,0.1,28,18.3,654,True,0.1
515,2/4/2022,2022-C62 ,654,0.0,0.1,29,18.6,654,True,0.1
516,2/4/2022,2022-C62 ,900,0.2,1.6,31,18.3,900,True,1.61245154965971
517,2/4/2022,2022-C62 ,900,0.0,1.8,32,18.1,900,True,1.8
518,2/4/2022,2022-C62 ,900,0.2,1.5,33,18.4,900,True,1.5132745950421556
519,2/4/2022,2022-C62 ,900,0.1,1.7,34,18.0,900,True,1.70293863659264
520,2/4/2022,2022-C63 ,G96,0.2,0.0,1,19.0,G96,True,0.2
521,2/4/2022,2022-C63 ,G96,0.0,0.1,2,18.9,G96,True,0.1
522,2/4/2022,2022-C63 ,G96,0.1,0.1,3,19.1,G96,True,0.14142135623730953
523,2/4/2022,2022-C63 ,G96,0.1,0.1,4,18.9,G96,True,0.14142135623730953
524,2/4/2022,2022-C63 ,I52,0.2,0.1,5,18.8,I52,True,0.223606797749979
525,2/4/2022,2022-C63 ,I52,0.4,0.2,6,19.0,I52,True,0.447213595499958
526,2/4/2022,2022-C63 ,I52,0.8,0.4,7,18.8,I52,True,0.894427190999916
527,2/4/2022,2022-C63 ,I52,0.3,0.0,8,18.6,I52,True,0.3
528,2/4/2022,2022-C63 ,I52,0.2,0.1,9,18.9,I52,True,0.223606797749979
529,2/4/2022,2022-C63 ,I52,0.4,0.5,10,19.0,I52,True,0.6403124237432849
530,2/4/2022,2022-C63 ,I52,0.4,0.0,11,19.1,I52,True,0.4
531,2/4/2022,2022-C63 ,I52,0.2,0.0,12,18.8,I52,True,0.2
532,2/4/2022,2022-C63 ,204,0.1,0.2,13,19.4,204,True,0.223606797749979
533,2/4/2022,2022-C63 ,204,0.0,0.2,14,,204,True,0.2
534,2/4/2022,2022-C63 ,204,0.0,0.1,15,,204,True,0.1
535,2/4/2022,2022-C63 ,807,0.2,0.1,16,20.0,807,True,0.223606797749979
536,2/4/2022,2022-C63 ,807,0.0,0.3,17,19.4,807,True,0.3
537,2/4/2022,2022-C63 ,807,0.0,0.2,18,19.5,807,True,0.2
538,2/4/2022,2022-C63 ,858,0.2,0.5,19,20.0,858,True,0.5385164807134505
539,2/4/2022,2022-C63 ,858,0.1,0.6,20,19.8,858,True,0.6082762530298219
540,2/4/2022,2022-C63 ,I52,0.1,0.8,21,19.7,I52,True,0.806225774829855
541,2/4/2022,2022-C63 ,I52,0.3,0.3,22,19.3,I52,True,0.4242640687119285
542,2/4/2022,2022-C63 ,I52,0.0,0.1,23,20.0,I52,True,0.1
543,2/4/2022,2022-C63 ,654,0.1,0.1,24,19.8,654,True,0.14142135623730953
544,2/4/2022,2022-C63 ,654,0.0,0.1,25,19.8,654,True,0.1
545,2/4/2022,2022-C63 ,654,0.0,0.2,26,19.7,654,True,0.2
546,2/4/2022,2022-C65 ,F52,0.1,0.2,1,20.82,F52,True,0.223606797749979
547,2/4/2022,2022-C65 ,F52,0.0,0.3,2,20.69,F52,True,0.3
548,2/4/2022,2022-C65 ,F52,0.0,0.2,3,20.99,F52,True,0.2
549,2/4/2022,2022-C65 ,F52,0.2,0.1,4,20.45,F52,True,0.223606797749979
550,2/4/2022,2022-C65 ,F52,0.4,0.4,5,20.71,F52,True,0.5656854249492381
551,2/4/2022,2022-C65 ,204,0.1,0.2,6,20.7,204,True,0.223606797749979
552,2/4/2022,2022-C65 ,204,0.1,0.2,7,,204,True,0.223606797749979
553,2/4/2022,2022-C65 ,858,0.0,0.5,8,20.8,858,True,0.5
554,2/4/2022,2022-C65 ,858,0.2,0.3,9,20.9,858,True,0.36055512754639896
555,2/4/2022,2022-C65 ,858,0.1,0.1,10,20.3,858,True,0.14142135623730953
556,2/4/2022,2022-C65 ,654,0.1,0.0,11,20.5,654,True,0.1
557,2/4/2022,2022-C65 ,654,0.0,0.1,12,20.6,654,True,0.1
558,2/4/2022,2022-C65 ,568,0.0,0.0,13,20.59,568,True,0.0
559,2/4/2022,2022-C65 ,568,0.0,0.1,14,20.67,568,True,0.1
560,2/4/2022,2022-C65 ,568,0.0,0.0,15,20.73,568,True,0.0
561,2/4/2022,2022-C65 ,568,0.0,0.1,16,20.74,568,True,0.1
562,2/4/2022,2022-C65 ,654,0.1,0.1,17,20.4,654,True,0.14142135623730953
563,2/4/2022,2022-C66 ,F52,0.1,0.1,1,20.04,F52,True,0.14142135623730953
564,2/4/2022,2022-C66 ,F52,0.0,0.1,2,20.06,F52,True,0.1
565,2/4/2022,2022-C66 ,F52,0.4,0.4,3,20.07,F52,True,0.5656854249492381
566,2/4/2022,2022-C66 ,F52,0.1,0.2,4,,F52,True,0.223606797749979
567,2/4/2022,2022-C66 ,F52,0.3,0.3,5,,F52,True,0.4242640687119285
568,2/4/2022,2022-C66 ,204,0.1,0.2,6,,204,True,0.223606797749979
569,2/4/2022,2022-C66 ,204,0.1,0.3,7,20.3,204,True,0.31622776601683794
570,2/4/2022,2022-C66 ,204,0.1,0.1,8,,204,True,0.14142135623730953
571,2/4/2022,2022-C66 ,654,0.1,0.1,9,20.7,654,True,0.14142135623730953
572,2/4/2022,2022-C66 ,568,0.1,0.0,10,20.33,568,True,0.1
573,2/4/2022,2022-C66 ,568,0.0,0.0,11,20.26,568,True,0.0
574,2/4/2022,2022-C66 ,568,0.0,0.1,12,20.31,568,True,0.1
575,2/4/2022,2022-C66 ,568,0.0,0.0,13,20.38,568,True,0.0
576,2/4/2022,2022-C66 ,568,0.0,0.0,14,20.41,568,True,0.0
577,2/4/2022,2022-C66 ,568,0.1,0.0,15,20.4,568,True,0.1
578,2/4/2022,2022-C66 ,654,0.0,0.1,16,20.6,654,True,0.1
579,2/4/2022,2022-C66 ,654,0.1,0.1,17,20.8,654,True,0.14142135623730953
580,2/5/2022,2022-C77 ,G96,0.3,0.2,1,22.1,G96,True,0.36055512754639896
581,2/5/2022,2022-C77 ,G96,0.3,0.6,2,22.0,G96,True,0.6708203932499369
582,2/5/2022,2022-C77 ,G96,0.3,0.4,3,,G96,True,0.5
583,2/5/2022,2022-C77 ,G96,0.2,0.2,4,20.4,G96,True,0.28284271247461906
584,2/5/2022,2022-C77 ,G96,0.5,0.3,5,20.6,G96,True,0.58309518948453
585,2/5/2022,2022-C77 ,G96,0.3,0.0,6,20.5,G96,True,0.3
586,2/5/2022,2022-C77 ,I52,1.1,0.7,7,20.2,I52,True,1.3038404810405297
587,2/5/2022,2022-C77 ,I52,0.1,0.1,8,20.5,I52,True,0.14142135623730953
588,2/5/2022,2022-C77 ,I52,0.3,0.3,9,20.0,I52,True,0.4242640687119285
589,2/5/2022,2022-C77 ,J95,0.2,0.1,11,20.0,J95,True,0.223606797749979
590,2/5/2022,2022-C77 ,J95,0.2,0.4,12,20.0,J95,True,0.447213595499958
591,2/5/2022,2022-C77 ,J95,0.1,0.1,13,20.0,J95,True,0.14142135623730953
592,2/5/2022,2022-C77 ,J95,0.1,0.0,14,19.8,J95,True,0.1
593,2/5/2022,2022-C77 ,033,0.1,0.2,15,20.3,033,True,0.223606797749979
594,2/5/2022,2022-C77 ,033,0.1,0.1,16,20.2,033,True,0.14142135623730953
595,2/5/2022,2022-C77 ,033,0.1,0.2,17,20.3,033,True,0.223606797749979
596,2/5/2022,2022-C77 ,033,0.0,0.2,18,20.3,033,True,0.2
597,2/5/2022,2022-C77 ,C95,0.1,0.4,19,19.5,C95,True,0.4123105625617661
598,2/5/2022,2022-C77 ,033,0.2,0.4,22,20.0,033,True,0.447213595499958
599,2/5/2022,2022-C77 ,G96,0.0,0.0,26,20.0,G96,True,0.0
600,2/5/2022,2022-C77 ,654,0.1,0.0,28,20.0,654,True,0.1
601,2/5/2022,2022-C83 ,G96,0.4,0.2,1,19.9,G96,True,0.447213595499958
602,2/5/2022,2022-C83 ,G96,0.8,1.3,2,20.3,G96,True,1.5264337522473748
603,2/5/2022,2022-C83 ,G96,0.0,0.0,3,20.3,G96,True,0.0
604,2/5/2022,2022-C83 ,G96,1.5,0.3,4,,G96,True,1.5297058540778354
605,2/5/2022,2022-C83 ,I52,0.0,0.5,5,20.7,I52,True,0.5
606,2/5/2022,2022-C83 ,I52,0.5,0.4,6,19.9,I52,True,0.6403124237432849
607,2/5/2022,2022-C83 ,I52,0.1,0.2,7,20.2,I52,True,0.223606797749979
608,2/5/2022,2022-C83 ,I52,0.4,0.2,8,20.3,I52,True,0.447213595499958
609,2/5/2022,2022-C83 ,I52,0.1,0.2,10,19.9,I52,True,0.223606797749979
610,2/5/2022,2022-C83 ,I52,0.2,0.1,11,19.7,I52,True,0.223606797749979
611,2/5/2022,2022-C83 ,I52,0.6,0.6,12,20.0,I52,True,0.848528137423857
612,2/5/2022,2022-C83 ,033,0.4,0.2,13,20.0,033,True,0.447213595499958
613,2/5/2022,2022-C83 ,033,0.4,0.0,14,20.4,033,True,0.4
614,2/5/2022,2022-C83 ,033,0.0,0.1,15,20.2,033,True,0.1
615,2/5/2022,2022-C83 ,J95,0.2,0.3,16,19.6,J95,True,0.36055512754639896
616,2/5/2022,2022-C83 ,J95,0.2,0.4,17,19.6,J95,True,0.447213595499958
617,2/5/2022,2022-C83 ,654,0.1,0.1,20,19.8,654,True,0.14142135623730953
